cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,id_region,region,cve_geo,cve_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4517077,ESCUELA PRIMARIA SANTOS DEGOLLADO ESTATAL,SECRETARIA DE EDUCACION PUBLICA 31EPR0085M ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.95066119,-89.61449245,2010-07
31,Yucatán       ,096,Tizimin,Tizimin,5,V Noreste ,31096,1,Tizimin,4488753,ESCUELA PRIMARIA SEBASTIAN MOLAS TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA SEP ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.13770785,-88.1642247,2010-07
31,Yucatán       ,096,Tizimin,Tizimin,5,V Noreste ,31096,1,Tizimin,4546554,ESCUELA PRIMARIA SEBASTIAN MOLAS TURNO VESPERTINO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.13757926,-88.16488182,2014-12
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,4591302,ESCUELA PRIMARIA SEBASTIAN PAVIA VILLANUEVA,SEP ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.88657542,-89.75809482,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4590152,ESCUELA PRIMARIA SEBASTIAN PENICHE LOPEZ,SECRETARIA DE EDUCACION PUBLICA DEL GOBIERNO DEL ESTADO ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.95225075,-89.56974723,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4588446,ESCUELA PRIMARIA SEPTIMIO PEREZ PALACIOS TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE YUCATAN ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.9693876,-89.57622294,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4496013,ESCUELA PRIMARIA SERAPIO RENDON,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.92915654,-89.61526173,2010-07
31,Yucatán       ,038,Hunucma,Hunucma,1,I Poniente ,31038,1,Hunucma,4590220,ESCUELA PRIMARIA SERAPIO RENDON,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.0168423,-89.87710835,2010-07
31,Yucatán       ,030,Dzitas,Dzitas,6,VI Oriente,31030,1,Dzitas,4500157,ESCUELA PRIMARIA SILVESTRE EROSA PENICHE N 267,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.84062279,-88.52761025,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4588586,ESCUELA PRIMARIA SOLIDARIDAD,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.96840356,-89.57025268,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4513698,ESCUELA PRIMARIA SOR JUANA INES DE LA CRUZ,SECRETARiA DE EDUCACIoN PuBLICA DEL ESTADO DE YUCATA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.89654264,-89.64063074,2010-07
31,Yucatán       ,003,Akil,Akil,7,VII Sur ,31003,1,Akil,4500477,ESCUELA PRIMARIA SOR JUANA INES DE LA CRUZ N EPR31243L,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.27199455,-89.34697814,2010-07
31,Yucatán       ,040,Izamal,Izamal,3,III Centro ,31040,1,Izamal,4509253,ESCUELA PRIMARIA TIBURCIO MENA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.92222698,-89.0180491,2010-07
31,Yucatán       ,040,Izamal,Izamal,3,III Centro ,31040,1,Izamal,4508871,ESCUELA PRIMARIA TIERRA Y LIBERTAD,,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.94440628,-89.02028131,2010-07
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,4585356,ESCUELA PRIMARIA TIERRA Y LIBERTAD,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.91606794,-89.69898192,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4517703,ESCUELA PRIMARIA TURNO MATUTINO DOMINGO SOLIS RODRIGUEZ,ESCUELA PRIMARIA TURNO MATUTINO DOMINGO SOLIS RODRIGUEZ ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.95828114,-89.61982807,2010-07
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,7034020,ESCUELA PRIMARIA TURNO MATUTINO PRESIDENTE MIGUEL ALEMAN,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.93472417,-89.5582756,2019-11
31,Yucatán       ,076,Tecoh,Tecoh,2,II Noroeste ,31076,1,Tecoh,4491517,ESCUELA PRIMARIA TURNO VESPERTINO ARISTEO VAZQUEZ DELGADO,SEP ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.74900604,-89.47426157,2010-07
31,Yucatán       ,047,Mani,Mani,7,VII Sur ,31047,1,Mani,4571006,ESCUELA PRIMARIA TUTUL XIU,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.39328263,-89.39385733,2010-07
31,Yucatán       ,052,Motul,Motul,4,IV Litoral centro ,31052,1,Motul de Carrillo Puerto,4507371,ESCUELA PRIMARIA UNESCO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.09190863,-89.2866262,2010-07
31,Yucatán       ,053,Muna,Muna,7,VII Sur ,31053,1,Muna,4517363,ESCUELA PRIMARIA URBANA ALFONSO CASO ANDRADE,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.48058857,-89.71055738,2010-07
31,Yucatán       ,009,Cansahcab,Cansahcab,4,IV Litoral centro ,31009,1,Cansahcab,4490718,ESCUELA PRIMARIA URBANA ANA MARIA DE LOS ANGELES PIÑA AZCORRA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,21.16023518,-89.0981785,2010-07
31,Yucatán       ,002,Acanceh,Acanceh,2,II Noroeste ,31002,1,Acanceh,4494062,ESCUELA PRIMARIA URBANA AUGUSTO MOLINA RAMOS,SECETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.80770536,-89.44643087,2010-07
31,Yucatán       ,038,Hunucma,Hunucma,1,I Poniente ,31038,1,Hunucma,4589966,ESCUELA PRIMARIA URBANA EDUARDO QUINTAL,SECRETARiA DE EDUCACIoN PUBLICA C.C.T.31DPP1706K ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.01296033,-89.86759874,2010-07
31,Yucatán       ,098,Tzucacab,Tzucacab,7,VII Sur ,31098,1,Tzucacab,4505740,ESCUELA PRIMARIA URBANA EMILIANO ZAPATA,SEP ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.06752498,-89.04892641,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4585076,ESCUELA PRIMARIA URBANA FED EJERCITO NACIONAL,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.94319438,-89.64116619,2010-07
31,Yucatán       ,008,Calotmul,Calotmul,5,V Noreste ,31008,1,Calotmul,4488474,ESCUELA PRIMARIA URBANA FEDERAL ANDRES QUINTANA ROO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.01501409,-88.17805196,2010-07
31,Yucatán       ,047,Mani,Mani,7,VII Sur ,31047,1,Mani,4570879,ESCUELA PRIMARIA URBANA FEDERAL BENITO JUAREZ GARCIA,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.38780305,-89.39312241,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4591482,ESCUELA PRIMARIA URBANA FEDERAL ISOLINA PEREZ CASTILLO,EL GOBIERNO O SEP ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.99543563,-89.60133747,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7006670,ESCUELA PRIMARIA URBANA FEDERAL JOSE MARIA MORELOS Y PAVON,SECRETARIA EDUCACION PUBLICA 31DPR0558L MATUTINA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.94230622,-89.59934882,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8362632,ESCUELA PRIMARIA URBANA FEDERAL JOSE MARIA MORELOS Y PAVON TURNO VESPERTINO 31DPR1681S,SECRETARIA EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.94232632,-89.59937718,2019-11
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,8431191,ESCUELA PRIMARIA URBANA FEDERAL MATUTINA CENTENARIO DE LA CONSTITUCION 1917,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.90678108,-89.68916621,2019-11
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,7990436,ESCUELA PRIMARIA URBANA FEDERAL NUEVA CREACION,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.90675398,-89.68917005,2019-11
31,Yucatán       ,080,Tekit,Tekit,7,VII Sur ,31080,1,Tekit,4593403,ESCUELA PRIMARIA URBANA FEDERAL VESPERTINA ALBERTO CARRERA TORRES,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.53868765,-89.33475364,2010-07
31,Yucatán       ,085,Temozon,Temozon,6,VI Oriente,31085,1,Temozon,4494174,ESCUELA PRIMARIA URBANA FEDERAL VICENTE GUERRERO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.8037417,-88.19569516,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4495706,ESCUELA PRIMARIA URBANA FELIPE CARRILLO PUERTO TURNO MATUTINO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.93702879,-89.61841107,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6964876,ESCUELA PRIMARIA URBANA FELIPE CARRILLO PUERTO TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.93702879,-89.61841093,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4496136,ESCUELA PRIMARIA URBANA MATUTINA VICENTE GUERRERO,SEP ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.92928788,-89.60874789,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4496137,ESCUELA PRIMARIA URBANA PLAN DE IGUALA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.92900767,-89.60807435,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4587341,ESCUELA PRIMARIA URBANA RICARDO LOPEZ MENENDEZ,SEP ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.92837997,-89.64756879,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4499059,ESCUELA PRIMARIA URBANA TRANSFERIDA ARTEMIO ALPIZAR RUZ TURNO VESPERTINO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.68660181,-88.20942651,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4593166,ESCUELA PRIMARIA URBANA TRANSFERIDA MARCELINA SILVA ALCOCER,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.70152479,-88.18960188,2010-07
31,Yucatán       ,056,Oxkutzcab,Oxkutzcab,7,VII Sur ,31056,1,Oxkutzcab,4497809,ESCUELA PRIMARIA VALENTIN GOMEZ FARIAS,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.29703262,-89.41325951,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4493257,ESCUELA PRIMARIA VALLADOLID,ESTUDIOS SUPERIORES ZACI AC,611131,Escuelas de educacion secundaria general del sector privado,6 a 10 personas,20.69946432,-88.20242126,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4589183,ESCUELA PRIMARIA VEINTISIETE DE SEPTIEMBRE,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.97087761,-89.59809286,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4580267,ESCUELA PRIMARIA VENUSTIANO CARRANZA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.94798359,-89.63286023,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4497300,ESCUELA PRIMARIA VENUSTIANO CARRANZA,SECRETARIA DE EDUCACION PUBLICA DEL GOBIERNO DEL ESTADO DE YUCATAN ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.9441972,-89.58797479,2010-07
31,Yucatán       ,028,Dzilam de Bravo,Dzilam de Bravo,4,IV Litoral centro ,31028,1,Dzilam de Bravo,4490495,ESCUELA PRIMARIA VENUSTIANO CARRANZA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.39311488,-88.89116107,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592119,ESCUELA PRIMARIA VENUSTIANO CARRANZA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.95200781,-89.60724912,2010-07
31,Yucatán       ,082,Telchac Pueblo,Telchac Pueblo,4,IV Litoral centro ,31082,1,Telchac,4503997,ESCUELA PRIMARIA VENUSTIANO CARRANZA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.19988317,-89.26675834,2010-07
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,4568740,ESCUELA PRIMARIA VENUSTIANO CARRANZA,SECRETARIA DE EDUCION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.39638731,-89.54003448,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7006789,ESCUELA PRIMARIA VENUSTIANO CARRANZA U.S.A.E.R NUMERO 16,SECRETARIA DE EDUCACION PUBLICA DEL GOBIERNO DEL ESTADO DE YUCATAN ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.9442115,-89.58797026,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4551019,ESCUELA PRIMARIA VERPERTINA JACINTO CANEK,,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.90745918,-89.61686852,2014-12
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,4585515,ESCUELA PRIMARIA VERPERTINO PASTOR RAMIREZ COELLO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.89285711,-89.73169708,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4586269,ESCUELA PRIMARIA VESP FELIPE CARRILLO PUERTO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.95630628,-89.65554548,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4589833,ESCUELA PRIMARIA VESPERTINA AMADO NERVO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.95879313,-89.57145802,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4517705,ESCUELA PRIMARIA VESPERTINA ARTEMIO ALPIZAR RUZ,SEP ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.95828482,-89.61982732,2010-07
31,Yucatán       ,038,Hunucma,Hunucma,1,I Poniente ,31038,5,Texan de Palomeque,4593411,ESCUELA PRIMARIA VESPERTINA DAMIAN CARMONA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.93334434,-89.82998308,2010-07
31,Yucatán       ,079,Tekax,Tekax,7,VII Sur ,31079,1,Tekax de alvaro Obregon,7145578,ESCUELA PRIMARIA VESPERTINA EDUARDO URZAIZ RODRIGUEZ,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.20917593,-89.28023914,2019-11
31,Yucatán       ,038,Hunucma,Hunucma,1,I Poniente ,31038,1,Hunucma,4589938,ESCUELA PRIMARIA VESPERTINA FELICIANO CANUL REYES,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.01621884,-89.87449365,2010-07
31,Yucatán       ,006,Buctzotz,Buctzotz,5,V Noreste ,31006,1,Buctzotz,4489508,ESCUELA PRIMARIA VESPERTINA LEOPOLDO AGUILAR ROCA,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,21.19696595,-88.79024606,2010-07
31,Yucatán       ,012,Cenotillo,Cenotillo,5,V Noreste ,31012,1,Cenotillo,4499730,ESCUELA PRIMARIA VESPERTINA MIGUEL HIDALGO Y COSTILLA,SEP SECRETARIA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,0 a 5 personas,20.96761816,-88.60266644,2010-07
31,Yucatán       ,032,Espita,Espita,5,V Noreste ,31032,1,Espita,4547825,ESCUELA PRIMARIA VESPERTINA PRUDENCIO PATRON PENICHE,SECRETARiA DE EDUCACIoN PuBLICA SEP ,611122,Escuelas de educacion primaria del sector publico,0 a 5 personas,21.01941021,-88.30637093,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4496874,ESCUELA PRIMARIA VESPERTINA SALVADOR ALVARADO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.93453036,-89.59827184,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4593431,ESCUELA PRIMARIA VESPERTINA VICENTE MARIA VELASQUEZ,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.9270961,-89.63545124,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4591888,ESCUELA PRIMARIA VESPERTINA VICTOR CERVERA PACHECO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.95283099,-89.68971183,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592294,ESCUELA PRIMARIA VESPERTINO AGUSTIN VADILLO CICEROS,SECRETARiA DE EDUCACIoN PuBLICA DEL ESTADO DE YUCATAN ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.89889029,-89.65135371,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592883,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.99436003,-89.66492909,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4517133,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.94786299,-89.60921137,2010-07
31,Yucatán       ,023,Chochola,Chochola,1,I Poniente ,31023,1,Chochola,4584298,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARiA DE EDUCACIoN DEL GOBIERNO DEL ESTADO DE YUCATAN ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.74989585,-89.83305931,2010-07
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4573838,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.2793795,-89.68005373,2010-07
31,Yucatán       ,098,Tzucacab,Tzucacab,7,VII Sur ,31098,1,Tzucacab,4503393,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.07235738,-89.05695064,2010-07
31,Yucatán       ,052,Motul,Motul,4,IV Litoral centro ,31052,1,Motul de Carrillo Puerto,4505029,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARIA DE EDUCACION ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.11088102,-89.27661634,2010-07
31,Yucatán       ,090,Timucuy,Timucuy,2,II Noroeste ,31090,1,Timucuy,4489308,ESCUELA PRIMARIA VICTOR GALLO MARTINEZ,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.81041045,-89.51414967,2010-07
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,4534774,ESCUELA PRIMARIA VICTOR MANUEL CERVERA PACHECO 31DPR2081E,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.93316841,-89.55105395,2014-12
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,4533870,ESCUELA PRIMARIA VICTOR MANUEL MARTINEZ HERRERA,SECRETARIADE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.96353957,-89.54596463,2014-12
31,Yucatán       ,083,Telchac Puerto,Telchac Puerto,4,IV Litoral centro ,31083,1,Telchac Puerto,4504394,ESCUELA PRIMARIA XICOTENCANTL,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.33981984,-89.25966097,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4572616,ESCUELA PRIMARIA Y PREESCOLAR  DE NIÑOS PARTICULAR COLEGIO YUCALPETeN,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,6 a 10 personas,21.03076784,-89.64885111,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4580103,ESCUELA PRIMARIA Y PREESCOLAR ALBERT EINSTEIN,ESCUELA PARTICULAR ALBERT EINSTEIN AC,611171,Escuelas del sector privado que combinan diversos niveles de educacion,6 a 10 personas,20.95685371,-89.62998161,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4583337,ESCUELA PRIMARIA Y SECUNDARIA ESPAÑOLMEXICANO,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,20.98286709,-89.65691584,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4536160,ESCUELA PRIMARIA ZAMNA TURNO VERPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.03711278,-89.6258869,2014-12
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,7034180,ESCUELA PRIMERIA GAUDENCIO PERAQZA ESQUILIANO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.40762241,-89.52696153,2019-11
31,Yucatán       ,091,Tinum,Tinum,6,VI Oriente,31091,6,Piste,4499020,ESCUELA PRIMERIA MIGUEL HIDALGO Y COSTILLA,ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.69845583,-88.58859924,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4552777,ESCUELA PRIVADA CETEC YUCATAN SC,CETEC YUCATAN SC ,611421,Escuelas de computacion del sector privado,11 a 30 personas,20.96466393,-89.62099358,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4583587,ESCUELA PRIVADA SECUNDARIA Y PREPARATORIA JUAN JACOBO ROUSSEAU,ORDEN Y LEALTAD SOCIEDAD CIVIL Y PARTICULAR ,611171,Escuelas del sector privado que combinan diversos niveles de educacion,6 a 10 personas,21.00287095,-89.57126036,2010-07
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,9185779,ESCUELA PROFESIONAL DE DANZA,,611611,Escuelas de arte del sector privado,6 a 10 personas,20.88092348,-89.74391959,2019-11
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,7007403,ESCUELA PUBLICA JARDIN DE NIÑOS MARIA DOLORES RAMKIREZ REGIL,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.91289982,-89.59148722,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4587145,ESCUELA PUBLICA JOSE MARIA MORELOS Y PAVON,EL GOBIERNO FEDERAL ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.99614564,-89.60055267,2010-07
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,4490120,ESCUELA PUBLICA PREESCOLAR MARIA MONTESSORI CLAVE 31EJNOO47T,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.95005839,-89.5534386,2010-07
31,Yucatán       ,039,Ixil,Ixil,2,II Noroeste ,31039,1,Ixil,7409909,ESCUELA PUBLICA TELEBACHILLERATO,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE YUCATAN ,611162,Escuelas de educacion media superior del sector publico,0 a 5 personas,21.15104704,-89.48051907,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4593018,ESCUELA RAMON LOPEZ VELARDE,,611161,Escuelas de educacion media superior del sector privado,11 a 30 personas,20.69087548,-88.19159014,2010-07
