cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,id_region,region,cve_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,Yucatán       ,093,Tixkokob,Tixkokob,31093,2,II Noroeste ,1,Tixkokob,4510801,GASOLINERA PASOS,GASOLINERA PASOS SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.00144463,-89.38482766,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4518523,GASOLINERA PEMEX,LUBRICANTES Y COMBUSTIBLES DE MONTEJO SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.03152871,-89.64578279,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,9282665,GASOLINERA PEMEX,SERVICIO METROPOLITANO CAUCEL SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.98740627,-89.7020434,2020-11
31,Yucatán       ,038,Hunucma,Hunucmá,31038,1,I Poniente ,1,Hunucmá,6223429,GASOLINERA PEMEX CUALLI 11782,AUTOSERVICIO YUCATAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.01265827,-89.86945059,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6413459,GASOLINERA SERVICIO CAMPESTRE,ESTACIÓN DE SERVICIO CAMPESTRE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.0260149,-89.62422038,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4579778,GASOLINERA SERVICIO LOPEZ,GASOLINERA SERVICIO LOPEZ SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.9631037,-89.62642817,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6413497,GASOLINERA SERVICIO ORIENTE,GASOLINERA SERVICIO ORIENTE  SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.96018178,-89.57747822,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6414391,GASOLINERA SERVICIOS TAC MERIDA,SERVICIOS TAC SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.95783279,-89.64260544,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4516081,GASOLINERA SIN NOMBRE,DIESELERA DE MERIDA ,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.02607288,-89.56178298,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4520514,GASOLINERA TANLUM,SERVICIOS HIDASA SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.99813347,-89.62635219,2014-12
31,Yucatán       ,041,Kanasin,Kanasín,31041,2,II Noroeste ,1,Kanasín,6737557,GASOLINERIA KANASIN,SERVICIOS ECOLOGICOS DE KANASIN SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.92482194,-89.58153431,2016-10
31,Yucatán       ,038,Hunucma,Hunucmá,31038,1,I Poniente ,1,Hunucmá,9306405,GASOLINERIA LAGAS,SERVICIO HUNUCMA SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.02671463,-89.8525109,2020-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6720560,GASOLINERIA MAGNOLIAS ESTACIÓN DE SERVICIO 12113,IMPULSO PENINSULAR SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.0213671,-89.65972217,2016-01
31,Yucatán       ,053,Muna,Muna,31053,7,VII Sur ,1,Muna,6416587,GASOLINERIA SERVICIOS LARA,,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.48518395,-89.71377432,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4589408,GRUPO YUGA,GRUPO YUGA  SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.96098669,-89.59175139,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6414304,HIDROCARBUROS DEL SURESTE SA DE CV,HIDROCARBUROS DEL SURESTE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.03352275,-89.65597459,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4572710,IMPULSO ENERGETICO,IMPULSO ENERGÉTICO SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.03010824,-89.63296917,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4581673,INTERNACIONAL DE COMBUSTIBLES,INTERNACIONAL DE COMBUSTIBLES SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.95959436,-89.64192054,2010-07
31,Yucatán       ,041,Kanasin,Kanasín,31041,2,II Noroeste ,246,Carlos Figueroa,9324143,JUAN ANTONIO CASTRO ROMERO,JUAN ANTONIO CASTRO ROMERO ,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.93884417,-89.54061083,2020-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6865501,JUAN PABLO II,CORPORATIVO GASOLINERO DEL CARIBE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.98556262,-89.6793086,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,9325470,LA GAS,LA GAS ,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.05931948,-89.61342476,2020-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6853506,LA GAS CHICHI SUAREZ,COMBUSTIBLES DE YUCATAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.9947905,-89.56236172,2018-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6854569,LA GAS REAL MONTEJO,COMBUSTIBLES DE YUCATAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.03656019,-89.66079852,2018-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1019,Chaactún,8908782,LAS PALMAS DZIBILCHALTUN,ESTACION DE SERVICIOS LAS PALMAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.10406718,-89.62554699,2019-11
31,Yucatán       ,101,Uman,Umán,31101,2,II Noroeste ,290,Yaxchilán [Granja de Peces],8836311,LAS PALMAS POXILA,ESTACION DE SERVICIOS LAS PALMAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.78674266,-89.81705993,2019-11
31,Yucatán       ,041,Kanasin,Kanasín,31041,2,II Noroeste ,53,Paraíso Ampliación,6874738,LAS PALMAS TEHUITZ,ESTACION DE SERVICIOS LAS PALMAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.89534936,-89.51116495,2019-04
31,Yucatán       ,096,Tizimin,Tizimín,31096,5,V Noreste ,1316,Canán,6882017,LAS PALMAS TIZIMIN,ESTACION DE SERVICIOS LAS PALMAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.16649131,-88.15437165,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6238763,LODEMO RED ESTACIONES DE SERVICIO GASOLINERA,,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.00117757,-89.59613354,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6879673,LURPE COMBUSTIBLES PENINSULARES,LURPE COMBUSTIBLES PENINSULARES SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.03109215,-89.5670404,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6879337,MAXIMUS DE YUCATAN S.A. DE C.V.,MAXIMUS DE YUCATAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.05163728,-89.67011004,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6874517,MÉXICO ORIENTE,SERVICIOS HIDASA SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.00096069,-89.562232,2019-04
31,Yucatán       ,052,Motul,Motul,31052,4,IV Litoral centro ,1,Motul de Carrillo Puerto,6223094,MOTUL MONTY,,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.09702003,-89.30013955,2010-07
31,Yucatán       ,096,Tizimin,Tizimín,31096,5,V Noreste ,1,Tizimín,6416065,MULTISERVICIO TIZIMIN,MULTISERVICIO TIZIMIN SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.12735059,-88.15494228,2010-07
31,Yucatán       ,096,Tizimin,Tizimín,31096,5,V Noreste ,1,Tizimín,6413069,MULTISERVICIO TIZIMIN,MULTISERVICIO TIZIMIN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.14698482,-88.13395248,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,31102,6,VI Oriente,847,El Pueblito [Hotel],6862821,MULTISERVICIO VALLADOLID,MULTISERVICIO VALLADOLID SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.72589661,-88.21066241,2019-04
31,Yucatán       ,079,Tekax,Tekax,31079,7,VII Sur ,1,Tekax de Álvaro Obregón,6882016,NIDIA DEL ROSARIO DE FÁTIMA LUGO RICALDE,,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.20043594,-89.28388689,2019-04
31,Yucatán       ,035,Hoctun,Hoctún,31035,3,III Centro ,53,Servicio Hoctún [Gasolinera],8208336,NIDIA DEL ROSARIO DE FATIMA LUGO RICALDE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.87032444,-89.22649583,2019-11
31,Yucatán       ,089,Ticul,Ticul,31089,7,VII Sur ,1,Ticul,6885249,NIDIA DEL ROSARIO DE FATIMA LUGO RICALDE,,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.39647131,-89.54743487,2019-04
31,Yucatán       ,059,Progreso,Progreso,31059,2,II Noroeste ,1,Progreso,9306282,OFICINAS ADMINISTRATIVAS JOSE GABRIEL ESCALANTE,JOSE GABRIEL ESCALANTE Y SUCESORES S DE RL DE CV,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,21.28324596,-89.66532247,2020-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6861606,OLIVANDERS,OLIVANDERS SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.98459932,-89.70156897,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,9251751,OXXO GAS SUC.,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.98088058,-89.57421851,2020-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6714754,OXXO GAS SUC. AEROPUERTO MERIDA,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.9333482,-89.67237013,2016-01
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6466612,OXXO GAS SUC. MERIDA CUN,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.98098038,-89.58863678,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4522632,PEMEX,ESTACIÓN DE SERVICIOS JUAN PABLO SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.96137442,-89.66336856,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6414408,PERIFÉRICO SUR,AUTOSERVICIO YUCATAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.94116956,-89.69746091,2010-07
31,Yucatán       ,101,Uman,Umán,31101,2,II Noroeste ,1,Umán,6414385,PERIFÉRICO SUR SA DE CV,PERIFERICO SUR SA DE CV,468411,Comercio al por menor de gasolina y diesel,31 a 50 personas,20.90434197,-89.67699358,2010-07
31,Yucatán       ,058,Peto,Peto,31058,6,VI Oriente,1,Peto,4564601,PETO,GASOLINERA ROMA SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.12358615,-88.92323518,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8401625,PETROMERIDA,PETROMERIDA SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.97571255,-89.56506032,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8401626,PETROMERIDA AZCORRA,PETROMERIDA SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.95335705,-89.60202221,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8208292,PETROMERIDA CINCO COLONIAS,PETROMERIDA SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.92056332,-89.62073746,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6877298,PETROMERIDA MEXICO NORTE,PETROMERIDA SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.00196531,-89.60802051,2019-04
31,Yucatán       ,040,Izamal,Izamal,31040,3,III Centro ,1,Izamal,6800351,PETROQUÍMICA DE LA PENÍNSULA S.A. DE C.V.,PETROQUIMICA DE LA PENINSULA SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.93619696,-89.03321137,2017-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6880561,PETROSERVICIOS YUCATAN,PETROSERVICIOS YUCATAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.99643997,-89.62410362,2019-04
31,Yucatán       ,059,Progreso,Progreso,31059,2,II Noroeste ,1,Progreso,6737985,PROGRESO,SERVICIOS SAN NICOLAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.28193021,-89.67715452,2016-10
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6414180,PROMOTORA DE GASOLINERIAS,PROMOTORA DE GASOLINERIAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.03044098,-89.64203596,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8700167,PROMOTORA DE GASOLINERIAS SA DE CV,PROMOTORA DE GASOLINERIAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.03016512,-89.6422951,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4508902,ROMA,GASOLINERA ROMA SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.98907776,-89.64253918,2012-06
31,Yucatán       ,085,Temozon,Temozón,31085,6,VI Oriente,173,San Isidro,8893342,SAC XIB CHAAC,SAC XIB CHAAC SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.81938117,-88.19550241,2019-11
31,Yucatán       ,015,Cuzama,Cuzamá,31015,3,III Centro ,28,Nohchakan Uno,8700165,SAC XIB CHAAC SA DE CV,,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.74705111,-89.34058667,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6253185,SELNAV,SERVICIO PERIFÉRICO SELNAV SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.8956342,-89.65000716,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8835854,"SERVICIO 3, S. A. DE C. V.",SERVICIO 3 SA DE CV,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,21.04160885,-89.65174762,2019-11
31,Yucatán       ,006,Buctzotz,Buctzotz,31006,5,V Noreste ,1,Buctzotz,4489620,SERVICIO BUCTZOTZ,SERVICIO BUCTZOTZ SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.20073349,-88.8045548,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6413956,SERVICIO CINCO COLONIAS,COMBUSTIBLES Y LUBRICANTES CINCO COLONIAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.92636784,-89.62064088,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8723802,SERVICIO CIUDAD INDUSTRIAL CANCÚN,SERVICIO CIUDAD INDUSTRIAL CANCUN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.96018134,-89.57748199,2019-11
31,Yucatán       ,045,Kopoma,Kopomá,31045,1,I Poniente ,7401,Localidad Económica,6415458,SERVICIO DOGRE,SERVICIO DOGRE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.6285438,-89.93243174,2010-07
31,Yucatán       ,048,Maxcanu,Maxcanú,31048,1,I Poniente ,1,Maxcanú,6413945,SERVICIO DOGRE,SERVICIO DOGRE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.59379311,-90.00160753,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6413602,SERVICIO DOGRE OFICINAS,SERVICIO DOGRE SA DE CV,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,21.00986056,-89.58858106,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1062,Campostela,6875324,SERVICIO EL ROBLE,SERVICIO EL ROBLE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.09907581,-89.63822909,2019-04
31,Yucatán       ,078,Tekanto,Tekantó,31078,3,III Centro ,38,Chilam Balam [Gasolinera],6885515,SERVICIO EL ROBLE,SERVICIO EL ROBLE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.01027278,-89.12933444,2019-04
31,Yucatán       ,041,Kanasin,Kanasín,31041,2,II Noroeste ,160,San Pedro [Deshuesadero],8723916,SERVICIO EL ROBLE SA DE CV,SERVICIO EL ROBLE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.93711,-89.53568,2019-11
31,Yucatán       ,101,Uman,Umán,31101,2,II Noroeste ,264,El Retorno [Lavadero -Restaurante],8723914,SERVICIO EL ROBLE SA DE CV,SERVICIO EL ROBLE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.8392,-89.74876,2019-11
31,Yucatán       ,041,Kanasin,Kanasín,31041,2,II Noroeste ,15,Bachoco Teya 4,8723915,SERVICIO EL ROBLE SA DE CV,SERVICIO EL ROBLE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.93742,-89.53293,2019-11
31,Yucatán       ,101,Uman,Umán,31101,2,II Noroeste ,293,El Roble Qually [Gasolinera],8723913,SERVICIO EL ROBLE SA DE CV,SERVICIO EL ROBLE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.83696,-89.75164,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6861409,SERVICIO FRACCIONAMIENTO DEL SUR SA DE CV,SERVICIO FRACCIONAMIENTO DEL SUR SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.92281817,-89.60612377,2019-04
31,Yucatán       ,038,Hunucma,Hunucmá,31038,1,I Poniente ,1,Hunucmá,4526844,SERVICIO HUNUCMA,SERVICIO HUNUCMA SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.02660553,-89.85298378,2014-12
31,Yucatán       ,101,Uman,Umán,31101,2,II Noroeste ,1,Umán,4585313,SERVICIO INDUSTRIAL UMAN NUMERO DE ESTACION 9215,SERVICIO INDUSTRIAL UMAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,31 a 50 personas,20.91712304,-89.7031467,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4485983,SERVICIO MAYAB,,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.99485628,-89.6163341,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6223733,SERVICIO MERIDA 2000,SERVICIO MÉRIDA 2000 SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.01176336,-89.65315677,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4536045,SERVICIO MERIDA NORTE SA DE CV,SERVICIO MERIDA NORTE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.03588195,-89.59161232,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6223399,SERVICIO METROPOLITANO CAUCEL,SERVICIO METROPOLITANO CAUCEL SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.99007345,-89.70056704,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4516085,SERVICIO MONTECARLO NORTE,SERVICIO MONTECARLO NORTE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.02845657,-89.57766752,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6491666,SERVICIO PERIFERICO ORIENTE,SERVICIO PERIFERICO DE ORIENTE SA DE CV,468411,Comercio al por menor de gasolina y diesel,31 a 50 personas,20.95722983,-89.56841618,2016-01
31,Yucatán       ,041,Kanasin,Kanasín,31041,2,II Noroeste ,1,Kanasín,4491751,SERVICIO PERIORIENTE,SERVICIO PERIORIENTE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.94592543,-89.55418425,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8764781,SERVICIO PRADO NORTE,,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.00251623,-89.60112887,2019-11
31,Yucatán       ,044,Kinchil,Kinchil,31044,1,I Poniente ,1,Kinchil,6280328,SERVICIO RAMOS,SERVICIO RAMOS SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.91231153,-89.9598243,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,77,Chablekal,8292489,SERVICIO SAN JOSE KUCHE,SERVICIO SAN JOSE KUCHE SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.09189297,-89.56399447,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,77,Chablekal,8332150,SERVICIO SAN JOSE KUCHE,SERVICIO SAN JOSE KUCHE SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.09098259,-89.56173502,2019-11
31,Yucatán       ,082,Telchac Pueblo,Telchac Pueblo,31082,4,IV Litoral centro ,37,La Quinta,6875148,SERVICIO TELCHAC,SERVICIO TELCHAC SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.21266361,-89.27145444,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6413949,SERVICIO VISTA ALEGRE,COMBUSTIBLES Y LUBRICANTES VISTA ALEGRE SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.00994511,-89.58574189,2010-07
31,Yucatán       ,053,Muna,Muna,31053,7,VII Sur ,1,Muna,8208298,SERVICIO YUCATANENSE S DE RL CV,SERVICIO YUCATANENSE S DE RL DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.48262633,-89.70407423,2019-11
31,Yucatán       ,076,Tecoh,Tecoh,31076,2,II Noroeste ,17,Mayapán [Zona Arqueológica],8886185,SERVICIO YUCATANENSE S DE RL DE CV,SERVICIO YUCATANENSE S DE RL DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.62054,-89.46645,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,9283872,SERVICIOS ECOLOGICOS BENITO JUAREZ,SERVICISO ECOLOGICOS BENITO JUAREZ SA DE CV,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.97296463,-89.62127041,2020-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,9326832,"SERVICIOS ECOLÓGICOS CHICHÉN ITZÁ, S. A. DE C. V.",SERVICIOS ECOLOGICOS CHICHEN ITZA SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.00813869,-89.71479363,2020-11
31,Yucatán       ,101,Uman,Umán,31101,2,II Noroeste ,1,Umán,9326830,SERVICIOS ECOLÓGICOS DE YUCATÁN S. DE R.L. DE C.V.,SERVICIOS ECOLOGICOS DE YUCATAN S. DE R.L. DE C.V.,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.90490174,-89.72121838,2020-11
31,Yucatán       ,052,Motul,Motul,31052,4,IV Litoral centro ,1,Motul de Carrillo Puerto,9326834,SERVICIOS ECOLÓGICOS MAYAPAN S.A. DE C.V.,SERVICIOS ECOLOGICOS MAYAPAN S.A. DE C.V.,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,21.09845827,-89.28430665,2020-11
31,Yucatán       ,052,Motul,Motul,31052,4,IV Litoral centro ,1,Motul de Carrillo Puerto,9326833,"SERVICIOS ECOLÓGICOS MAYAPAN, S. A. DE C. V.",SERVICIOS ECOLOGICOS MAYAPAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.09845827,-89.28430665,2020-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4533800,SERVICIOS KANASIN,SERVICIOS KANASIN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.96290653,-89.561176,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8208269,SERVICIOS KANASIN,SERVICIOS KANASIN SA DE CV,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.92736299,-89.5983955,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8700122,SERVICIOS KANASIN,SERVICIOS KANASIN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.99980534,-89.68905036,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,8208268,SERVICIOS KANASIN ES10633,SERVICIOS KANASIN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.99509601,-89.67228966,2019-11
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6414315,SERVICIOS LA COMPLETA,CORPORACIÓN CANEK DE COMBUSTIBLES SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.97963377,-89.64739098,2010-07
31,Yucatán       ,041,Kanasin,Kanasín,31041,2,II Noroeste ,1,Kanasín,6413993,SERVICIOS LOGÍSTICOS DE ORIENTE,SERVICIOS LOGISTICOS DE ORIENTE  ,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.94563889,-89.573338,2014-12
